urn,ts,company,numLikes,numComments,text,Environment,Positive,Waste and Emissions Management ,Social,Diversity and Inclusion,Climate Impact,Biodiversity and Environmental Footprint,Negative,Waste and Emission Management,Environmental Opportunities ,Human Capital ,Governance,Legal Compliance,Workplace and Product Safety,Business Ethics and Transparency,Product Stewardship,Environmental Crime
6970047420818747392,2022-08-29 16:00:02,thrivent,126,7,"Were you part of the #GreatResignation or are you tempted to #quietquit 🤫🚫 your job because you lack work-life balance? 🤔 There's an alternative...

Pursue a fulfilling career with Thrivent. Here, you'll have a meaningful impact ❤️ helping clients 🤝 achieve financial clarity 🔍 and make the most of all they've been given ➡️ https://bit.ly/3Anhcqt

#TeamThrivent #WorkWithPurpose #RemoteWork 💻 ",,,,,,,,,,,,,,,,,
6970050223066771457,2022-08-29 16:11:10,jabil,185,3,"When we asked our sites in Penang and Tianjin, what ""Jabil Cares"" means to them, they said it's about sharing their passion to serve the community; that's what it's all about. Across the world, our employees are looking beyond their workspaces, seeing their communities' needs and attending to them. 

Our employees in Asia noticed that the environment they work and live in needed extra care. So, over a hundred volunteers cleaned trash, debris and plastic off their local beaches, parks and recreation areas. This work is a necessary step towards creating a healthier planet, and we appreciate their commitment to making the world a better place.

How can you respond to the needs in your community? #JabilCares",,,,,,,,,,,,,,,,,
6970051148623843328,2022-08-29 16:14:51,novglobal,209,3,"The time has come. As we get to meet you face to face at #ONS2022 this week, we want you to experience the passion our team has for #decarbonization, the energy transition, and ultimately, for our collective future. 

Learn more at www.nov.com/ccus",,,,,,,,,,,,,,,,,
6970052234822754304,2022-08-29 16:19:10,novglobal,823,16,"Thank you Ian Ayling  📈 for sharing this excellent video of our booth at #ONS2022 in Norway! If you're at ONS in Stavanger this week, come by and say hello to us in booth #2160 (Hall 2)!",,,,,,,,,,,,,,,,,
6970052458857332736,2022-08-29 16:20:03,mckesson,93,0,"Health system pharmacists are expected to achieve more in order to meet the needs of our communities. That’s why when it comes to supporting the hard work of pharmacists, we will be there. Watch our latest video and learn how our advocacy and support can help health system pharmacy improve health outcomes, today and every day. https://bit.ly/3q0Un6Y",,,,,,,,,,,,,,,,,
6970054274483466240,2022-08-29 16:27:16,unionpacific,71,2,"Accessories Plus (API) has safely serviced nearly 500,000 Union Pacific locomotives over the last 15 years. Based in Glidden, TX, API has employed hundreds of workers from moderate- to low-income areas across several states. We're proud to salute API and CEO Sherman Wilson during #BlackBusinessMonth.",,,,,,,,,,,,,,,,,
6970060346652864512,2022-08-29 16:51:24,cunamutualgroup,161,11,"Nearly 30 employees were reunited and reignited at the recent African-American Credit Union Coalition (AACUC) Conference. Some presented and were even honored. A huge shoutout to AJ Lotharp, IVP Solutions Curator, for being recognized with the 2022 AACUC Chairman's Award and Tyrone Muse, CUNA Mutual board member and CEO of Visions Federal Credit Union for winning the Pete Crear Lifetime Achievement Award! #StrongerTogether #CommitmentToChange #AACUC2022 #CTC2022 #ReuniteAndReignite #CreditUnions",,,,,,,,,,,,,,,,,
6970062241798782976,2022-08-29 16:58:55,xerox,84,0,"Move information from paper documents to the cloud and back again. With Xerox Capture & Content, business can securely and efficiently transform the way they work. Learn more: https://xerox.bz/3AXfIEE",,,,,,,,,,,,,,,,,
6970062625288142848,2022-08-29 17:00:27,saicinc,78,1,"In the rapidly evolving #space domain with commercial innovations and new partners, it takes an experienced and tech-savvy mission integrator to tie together all space stakeholders and disciplines for mission success. We are energized by our customer's desire to partner with SAIC on new #cloud efforts for space and #intelligence agencies. #ASC22

Learn how we're putting space on the fast track: saic.co/spaceLI",,,,,,,,,,,,,,,,,
6970062629922877441,2022-08-29 17:00:28,travelers,93,1,"Since 2014, Travelers has sponsored nearly 300 employees to attend the Black Enterprise Women of Power Conference alongside our Black and African American & Allies #DiversityNetwork. 

This year a cohort of over 90 women attended, representing Travelers. Hear our #TRVemployees describe the powerful impact this conference had on their personal and professional development. https://travl.rs/3pVheBc

#Diversity #TRVBEWOP2022 #WomenofPower",,,,,,,,,,,,,,,,,
6970070068785287168,2022-08-29 17:30:02,metlife,77,2,"Today's workforce is more heterogeneous than ever before. Disability and leave benefits meet a range of employee needs while boosting satisfaction, retention and wellness. http://spr.ly/6049MHqLU #HR #WorkplaceCulture",,,,,,,,,,,,,,,,,
6970076366218145792,2022-08-29 17:55:03,textron,111,1,"Starting the week off on a high note! 🛫 

#FlyCessna #aviation",,,,,,,,,,,,,,,,,
6970083200018608128,2022-08-29 18:22:12,gannett,56,0,"""Our local newsrooms tell the stories that need to be told, even when it shakes up the institutions of power or requires tough decisions to be made.""

Gus Murillo gives a behind-the-scenes look into our 'Here For It' campaign running in Austin, Nashville, and Phoenix: https://bit.ly/3QV2UnY",,,,,,,,,,,,,,,,,
6970092722602876928,2022-08-29 19:00:03,humana,70,0,"Just in time for your Labor Day picnic! Grab some avocado, tomato, onion, garlic, jalapeño, lime juice and peach – yes, peach – for a tasty Holy Moly Guacamole. As a bonus, Chef Nino demonstrates how to properly cut an avocado at our NOLA #NeighborhoodCenter. 🥑 → https://huma.na/3R9jBMf",,,,,,,,,,,,,,,,,
6970093864405639168,2022-08-29 19:04:35,paychex,30,0,"HR leaders who participated in the 2022 Paychex Pulse of HR say the top five most effective tactics that they have deployed to encourage candidates to accept job offers include:

Offering higher pay

Offering remote/flexible work

Emphasizing company culture

Making offers quickly and using salary/compensation benchmarking to create competitive offers

Highlighting career advancement/development paths

Learn more about the eight recruiting and hiring trends for 2022: https://bit.ly/3R0J0YQ #hr #work #recruiting",,,,,,,,,,,,,,,,,
6970098771510648832,2022-08-29 19:24:05,steelcase,41,0,"""Previously, HR leaders were the preservers of culture, and now we are tasked with evolving the culture."" Tracy Brower, PhD spoke with Kari Atkinson, SHRM-CP of ManpowerGroup about embracing flexibility in the workplace. Read their conversation: https://lnkd.in/gXMagFU2",,,,,,,,,,,,,,,,,
6970107825058435074,2022-08-29 20:00:03,spherion,23,0,"The better your business does, the better Spherion does, the better you do. Hear from Spherion franchise owners about earnings potential. #FranchiseWithSpherion",,,,,,,,,,,,,,,,,
6970107838287282176,2022-08-29 20:00:06,aflac,167,9,"Health insurance was never designed to cover all medical costs for accidental injuries – including car accidents. Your employees might have auto liability insurance, but that typically only covers the other driver’s car and medical bills. Aflac accident insurance helps by providing benefits to help with out-of-pocket medical costs for many covered accidents, beyond those involving cars.

Learn how offering supplemental accident insurance can help your employees recover from an accident, both physically and financially. https://lnkd.in/g9YJ3xuV",,,,,,,,,,,,,,,,,
6970110083208749057,2022-08-29 20:09:02,avnet,22,0,Level up your knowledge with the latest in the Level Up Tech Series from Hackster.io. Complete the activity and you could win a Digilent Arty Z7 and Exploring Zynq MPSoC Book. Learn more: https://bit.ly/3R1adL1 ,,,,,,,,,,,,,,,,,
6970110348771127297,2022-08-29 20:10:05,aramark,162,2,"We’re proud to be mentoring our second cohort of small businesses and businesses owned by women and members of diverse groups, in conjunction with the Eastern Minority Supplier Development Council and the Southern California Minority Supplier Development Council (SCMSDC). 

“Aramark’s commitment to working with small businesses and businesses owned and operated by women and other diverse populations is key to forming strategic relationships that provide more culturally authentic products, increase value for our clients, and foster local economic impact,” says Natily Santos, Aramark’s Vice President of Responsible Sourcing. 

Read more in AL DÍA News Media’s story: https://lnkd.in/evUmz3Zr ",,,,,,,,,,,,,,,,,
6970112114132750336,2022-08-29 20:17:06,iheartmedia,40,0,"From iHeartMedia and Big Money Players Network comes ""Clown Parade"", an anthology comedy podcast series presented by Will Ferrell and Bowen Yang & Matt Rogers of Las Culturistas podcast. Each month features a fresh comedic talent creating a brand new podcast format that's hosted by an original character of their own creation. The diverse roster of comedians is curated by Will, Bowen and Matt with an eye towards representation, inclusivity, and elevating the next generation of comedic voices.

Read more about ""Clown Parade"" here: https://lnkd.in/gmC6Ax96

Listen to ""Clown Parade"" on iHeart.com: https://lnkd.in/gqQt7JsV",,,,,,,,,,,,,,,,,
6970126663242199040,2022-08-29 21:14:55,jcpenney,253,2,"This past Saturday, the JCPenney store in Round Rock, Texas celebrated the launch of our new, limited-edition Hope & Wonder collection for Hispanic Heritage Month. We partnered with a remarkable, Austin-based nonprofit, Latinitas, which focuses on empowering young #Latina girls to explore and build their skills in technology, leadership and design.  
   
Hope & Wonder, a private brand exclusively at JCPenney, was created to engage the community in a positive way by celebrating moments that matter, ranging from festive holidays like Valentine’s Day and Halloween, to cultural observances such as Black History Month, Hispanic Heritage Month and more.   

""Latinitas was ecstatic to see the new Hope and Wonder collection from JCPenney,” shares Addy Allred, Engagement Coordinator for Latinitas. “The JCPenney team created a fun and engaging experience for our students, and they were able to see themselves in the various designs and initiatives, truly highlighting the importance of representation in fashion and design.""   

As part of our commitment to celebrate and serve America’s diverse, working families, JCPenney will donate 100% of the net profits from the Hispanic Heritage Month Collection to Latinitas to further their mission and impact in underserved communities.",,,,,,,,,,,,,,,,,
6970166457544437760,2022-08-29 23:53:02,tektronix,76,1,"The automotive industry is accelerating to an electrified future, learn more in this new article by Denis Solomon, Automotive Market Segment Manager at Tektronix. Read it here: https://bit.ly/3AkQQFH 

#Automotive #ElectricVehicles #Battery #Batteries #Innovation #Tektronix",,,,,,,,,,,,,,,,,
6970206042118922240,2022-08-30 02:30:20,boeing,5498,73,"Today, the first Lufthansa #787Dreamliner left as LH9921, flying to its new home base at the Frankfurt Airport. 

We wish you many years of happy landings. Herzliche Glückwünsche Lufthansa! 🛫",,,,,,,,,,,,,,,,,
6970359698591997952,2022-08-30 12:40:55,merck,117,2,"During #NIAM, we are reminded of the potential of vaccines to help protect the health of people today and for generations to come. We are proud to be a part of this story. Check out our impressive history: merck.us/3wHES7P",,,,,,,,,,,,,,,,,
6970363426837557248,2022-08-30 12:55:44,xerox,141,3,"As you consider #additivemanufacturing, there's more to consider than basic costs. An accurate ROI requires many factors - and that's where Xerox can help. Our tool calculator can assess your needs ➡️ https://xerox.bz/3CPM3i2",,,,,,,,,,,,,,,,,
6970364507013492736,2022-08-30 13:00:01,metlife,141,0,"With job satisfaction reaching historical lows, it’s more important than ever for employers to prioritize their employees’ needs—starting with benefits. Bradd Chignoli, Head of U.S. Group Benefits National Accounts, shares his thoughts on how employers can use benefits to help meet the unique needs of their employees. Read the article here: http://spr.ly/6045MyTeX",,,,,,,,,,,,,,,,,
