urn,ts,company,numLikes,numComments,text
6943321813523337216,2022-06-16 22:02:01,synovus,31,0,"Just how much will that new kitchen cost, and will you get a return on your investment? #NationalHomeOwnershipMonth #GetThere         "
6943017054966882304,2022-06-16 01:51:00,synovus,25,0,What type of commercial real estate is the best investment? Investors think it’s industrial/logistics (60%) and multifamily housing (27%). Metros in two Sun Belt states are targets. 
6942873180445298688,2022-06-15 16:19:18,synovus,194,14,"This past week, we welcomed our newest class of corporate summer interns and are preparing to kick off our Accelerated Banker program on July 11th. Working with us, they’ll gain relevant skills and experience that’ll equip them to reach their career potential."
6942613647961591808,2022-06-14 23:08:01,synovus,1,0,Do you know the difference between closing costs and a down payment? Browse our Homebuyer Basics site to help educate yourself on the mortgage process. #NationalHomeOwnershipMonth #GetThere 
6941107979446358016,2022-06-10 19:25:01,synovus,26,0,"In a Business Email Compromise (BEC) scam, a fraudster sends an email from a company email address that looks real, asking for a large sum of money. You would think BEC scams would be easy to detect, but that's not always the case. "
6940784847686692864,2022-06-09 22:01:01,synovus,11,0,Pro tip: Using a password manager for your non-financial accounts will help minimize the amount of login and password info you need to put in your estate plan. 
6940482352921948160,2022-06-09 01:59:00,synovus,13,0,"Tax-loss harvesting can help reduce your exposure to costly short-term capital gains taxes, which get taxed as ordinary income. "
6939953873814007808,2022-06-07 14:59:01,synovus,19,0,Synovus has all the homebuyer resources you need in one place. Questions about the process? Ready to find a mortgage? We'll point you in the right direction. #NationalHomeOwnershipMonth #GetThere 
6939665286329483264,2022-06-06 19:52:17,synovus,19,0,"Strong passwords with letters, numbers, and symbols greatly lower your risk of being hacked."
6939544926279929857,2022-06-06 11:54:00,synovus,201,33,Here’s to our own Chief Information Security Officer Kevin Gowen for being named the 2022 ISE® East Executive of the Year Award Winner!
6938664373573824512,2022-06-04 01:35:00,synovus,22,0,"Inflation is a real cause for concern if you are close to retiring, but there are strategies to help protect your retirement savings.         "
6938527263252430848,2022-06-03 16:30:11,synovus,38,0,"Synovus is a proud sponsor of the 40th Anniversary Edition of TMANY’s New York Cash Exchange virtual conference from June 7th to June 9th. 

Register at: www.tmany.org/NYCE2022

#synovus #treasury #payments #banking #innovation #nyce2022 #nyce"
6938230280310726656,2022-06-02 20:50:04,synovus,130,19,"Our Corporate & Investment Banking (CIB) team provides industry-specific financial advice and services tailored to the needs of each client, from large public companies to sponsor-backed and family-owned businesses. We partner with you to bring clarity to complex strategic and financial matters. We’re inspired to deliver unparalleled client service and help businesses identify, evaluate, and structure potential M&A and corporate finance opportunities, creating a path to achieve your strategic vision and goals. #getthere 

Learn more about CIB careers at Synovus: https://lnkd.in/gSEFZUeb"
6938136656327688192,2022-06-02 14:38:03,synovus,34,0,"Today, fraudsters are getting more sophisticated. Just because a text or call looks like it's from Synovus doesn't mean it is. "
6937829379871817729,2022-06-01 18:17:02,synovus,110,2,"This June, we spoke with members of our PRISM LGBTQ+ employee resource group about what PRISM means to them. Read more about what they shared this #PrideMonth. https://lnkd.in/gXeCagE8"
6937819820163837952,2022-06-01 17:39:03,synovus,37,0,"Want to take your business global? Don’t miss our virtual seminar, where we’ll share best practices and valuable insights on how to grow your company globally. 

Click here to register: https://lnkd.in/gVSG8s2h"
6937040100816027648,2022-05-30 14:00:44,synovus,86,0,"On this #MemorialDay, we remember and honor the fallen and their sacrifice for our country. "
6936010715094810624,2022-05-27 17:50:19,synovus,41,0,"Our branches will close Monday, May 30, in observance of Memorial Day, a time to remember those who died in service to our country. Online banking is available 24/7 on our website or the My Synovus app.
"
6935749172692234240,2022-05-27 00:31:02,synovus,46,2,"Supporting our military community means doing right by the spouses and families of veterans and service members like Leigh Deaton. Read more about her story this
#MilitaryAppreciationMonth 
Link: https://lnkd.in/ggnHgwWu"
6934999728266887168,2022-05-24 22:53:01,synovus,21,0,"Identity theft can happen to children, too. Here's how to avoid it. "
6934512770721726464,2022-05-23 14:38:01,synovus,28,0,A healthy credit score takes more than paying bills on time: it takes regular credit report check-ups. What you don’t know can hurt you. 
6933503378383679488,2022-05-20 19:47:03,synovus,79,3,"Good things can happen to your company and community when you leverage veterans like Rico Quiñones on your team. Read more about his story this #MilitaryAppreciationMonth.

Read more: https://lnkd.in/gtDSpfrT"
6933411514875854853,2022-05-20 13:42:01,synovus,110,2,"We’ve published our 2021 Diversity, Equity, and Inclusion (DEI) Report, which reflects our continued progress toward building high-performing teams that reflect the communities we serve. DEI Director Michael Durroh says, ""The integration of DEI into the fundamental operations at our company is a testament to our progression on our journey."" "
6933213457194385409,2022-05-20 00:35:01,synovus,26,0,Mobile payments are on the rise. Is your business prepared? #getthere 
6932871955859591168,2022-05-19 01:58:00,synovus,15,0,Don't start summer by getting scammed. 
6932467292790304768,2022-05-17 23:10:01,synovus,12,0,Tax refunds should arrive soon—here are 5 smart ways to use yours. 
6931969329026531328,2022-05-16 14:11:17,synovus,21,0,A healthy credit score takes more than paying bills on time: it takes regular credit report check-ups. What you don’t know can hurt you.
6930967670284566529,2022-05-13 19:51:03,synovus,115,4,"Military experience can prove invaluable in the workforce.

Veterans like Ryan are natural leaders, and we’re fortunate to have him on our team. Read more about his story this #MilitaryAppreciationMonth. 

Link: https://lnkd.in/gZPbJQmg"
6930671456838201344,2022-05-13 00:14:00,synovus,33,0,Does your recent graduate know the difference between a debit and credit card? #getthere 
6930520986417057792,2022-05-12 14:16:06,synovus,69,6,"Congratulations to our own Katherine Dunlevie, CEO of The Family Office at Synovus, for winning Outstanding CEO at the ninth annual Family Wealth Report Awards. The awards acknowledge those that have demonstrated excellence and showcase top-class performance and innovation in the family office space.

Link: https://lnkd.in/gZqddKvC"
6930329956455522304,2022-05-12 01:37:00,synovus,23,0,Did you know that 43% of all data breaches happen to small businesses? Protect yours with these tips. #getthere 
6929881003280728065,2022-05-10 19:53:02,synovus,115,16,"We are delighted to welcome Bryan Williams to Synovus as our new Tifton market president. With more than 30 years of relevant experience, Bryan's ability to accelerate growth and opportunities will be invaluable as we work to best serve our clients, communities, and stakeholders – enabling them to reach their full potential.

https://lnkd.in/dq2MEjBw"
6929439406453923842,2022-05-09 14:38:17,synovus,29,0,My Synovus’ enhanced touch and facial recognition security works to protect your identity and personal information. #MySynovusMonday #MySynovus #getthere
6929135360937521152,2022-05-08 18:30:07,synovus,52,0,Wishing a happy #MothersDay to mothers everywhere.
6928430261533638657,2022-05-06 19:48:18,synovus,78,1,"To celebrate #MilitaryAppreciationMonth this year, we're lifting up the voices of Synovus team members who are part of the American military family. Their stories leave us inspired, grateful, and excited to work with them every day."
6928133231636619264,2022-05-06 00:08:00,synovus,16,0,Fraud is on the rise. Good password management can help. #WorldPasswordDay 
6927791982392074240,2022-05-05 01:32:00,synovus,17,0,Cash flow is a major hurdle for some small businesses. Here's how to better manage yours. #NationalSmallBusinessWeek #getthere 
6927652569259327488,2022-05-04 16:18:02,synovus,36,0,"Over the last two years, managing cash flow required discipline and creativity. But some companies mastered cash flow management despite weak supply chains, lockdowns, and consumer shifts."
6927392601952124928,2022-05-03 23:05:01,synovus,30,0,Are you thinking about becoming your own boss? Here are 10 steps to start your small business. #NationalSmallBusinessWeek #getthere
6927255546454556673,2022-05-03 14:00:24,synovus,236,6,"Synovus is thrilled to have been recognized by the Technology Association of Georgia as a Top 40 Innovative Technology Company. At Synovus, we've reinvented our technology foundation and created synergy between finance and innovation. As the only financial institution included in TAG's Top 40, this award speaks volumes about our strategic efforts to build the bank of the future and stand out in the competitive landscapes of banking, finance, and technology."
